Event_ID,Appeal_ID,Event_Timestamp,Process_Stage,Event_Type,Team_ID,User_Role,Delay_Reason,Event_Sequence
EVT-0000242,APL-2026-000027,2026-02-03 08:22:00,Classification,Type Assigned,TM-07,Intake Supervisor,,4
EVT-0000243,APL-2026-000027,2026-02-04 14:52:00,Routing,Routed to Team,TM-07,Intake Supervisor,,5
EVT-0000244,APL-2026-000027,2026-02-04 17:07:00,Review,Review Started,TM-07,Reviewer,,6
EVT-0000245,APL-2026-000027,2026-02-09 09:30:00,Decision,Decision: Overturned,TM-07,Reviewer,,7
EVT-0000246,APL-2026-000027,2026-02-10 16:15:00,Closure,Case Closed,TM-07,Reporting Analyst,,8
EVT-0000247,APL-2026-000028,2026-04-01 09:00:00,Intake,Appeal Received,TM-01,Intake Specialist,,1
EVT-0000248,APL-2026-000028,2026-04-02 13:30:00,Intake,Intake Logged,TM-01,Intake Specialist,,2
EVT-0000249,APL-2026-000028,2026-04-02 17:07:00,Validation,Validation Completed,TM-01,Intake Specialist,,3
EVT-0000250,APL-2026-000028,2026-04-02 10:30:00,Classification,Type Assigned,TM-01,Intake Supervisor,,4
EVT-0000251,APL-2026-000028,2026-04-06 12:52:00,Routing,Routed to Team,TM-01,Intake Supervisor,,5
EVT-0000252,APL-2026-000028,2026-04-08 09:07:00,Review,Review Started,TM-01,Reviewer,,6
EVT-0000253,APL-2026-000028,2026-04-21 10:52:00,Decision,Decision: Overturned,TM-01,Reviewer,,7
EVT-0000254,APL-2026-000028,2026-04-21 16:52:00,Closure,Case Closed,TM-01,Reporting Analyst,,8
EVT-0000255,APL-2026-000029,2026-05-09 17:00:00,Intake,Appeal Received,TM-04,Intake Specialist,,1
EVT-0000256,APL-2026-000029,2026-05-09 15:07:00,Intake,Intake Logged,TM-04,Intake Specialist,,2
EVT-0000257,APL-2026-000029,2026-05-09 17:52:00,Validation,Validation Failed,TM-04,Intake Specialist,RC-02,3
EVT-0000258,APL-2026-000029,2026-05-09 16:00:00,Classification,Type Assigned,TM-04,Intake Supervisor,,4
EVT-0000259,APL-2026-000029,2026-05-13 10:15:00,Routing,Routed to Team,TM-04,Intake Supervisor,,5
EVT-0000260,APL-2026-000029,2026-05-13 17:30:00,Routing,Routing Error Identified,TM-04,Intake Supervisor,RC-04,6
EVT-0000261,APL-2026-000029,2026-05-14 10:38:00,Routing,Case Reassigned,TM-05,Intake Supervisor,RC-04,7
EVT-0000262,APL-2026-000029,2026-05-14 09:52:00,Review,Review Started,TM-05,Reviewer,,8
EVT-0000263,APL-2026-000029,2026-05-15 14:45:00,Information Request,Information Requested,TM-05,Reviewer,RC-05,9
EVT-0000264,APL-2026-000029,2026-05-18 13:52:00,Review,Rework Started,TM-05,Reviewer,RC-01,10
EVT-0000265,APL-2026-000029,2026-05-25 14:15:00,Information Request,Information Received,TM-05,Reviewer,RC-05,11
EVT-0000266,APL-2026-000029,2026-05-28 15:52:00,Decision,Decision: Upheld,TM-05,Reviewer,,12
EVT-0000267,APL-2026-000029,2026-05-29 14:15:00,Closure,Case Closed,TM-05,Reporting Analyst,,13
EVT-0000268,APL-2026-000030,2026-09-25 08:30:00,Intake,Appeal Received,TM-07,Intake Specialist,,1
EVT-0000269,APL-2026-000030,2026-09-28 17:38:00,Intake,Intake Logged,TM-07,Intake Specialist,,2
EVT-0000270,APL-2026-000030,2026-09-28 16:45:00,Validation,Validation Failed,TM-07,Intake Specialist,RC-02,3
EVT-0000271,APL-2026-000030,2026-09-28 14:30:00,Classification,Type Assigned,TM-07,Intake Supervisor,,4
EVT-0000272,APL-2026-000030,2026-09-28 13:15:00,Routing,Routed to Team,TM-07,Intake Supervisor,,5
EVT-0000273,APL-2026-000030,2026-09-29 13:07:00,Review,Review Started,TM-07,Reviewer,,6
EVT-0000274,APL-2026-000030,2026-09-30 13:45:00,Information Request,Information Requested,TM-07,Reviewer,RC-05,7
EVT-0000275,APL-2026-000031,2026-09-15 13:15:00,Intake,Appeal Received,TM-04,Intake Specialist,,1
EVT-0000276,APL-2026-000031,2026-09-15 08:22:00,Intake,Intake Logged,TM-04,Intake Specialist,,2
EVT-0000277,APL-2026-000031,2026-09-15 13:15:00,Validation,Validation Completed,TM-04,Intake Specialist,,3
EVT-0000278,APL-2026-000031,2026-09-15 09:07:00,Classification,Type Assigned,TM-04,Intake Supervisor,,4
EVT-0000279,APL-2026-000031,2026-09-15 14:00:00,Routing,Routed to Team,TM-04,Intake Supervisor,,5
EVT-0000280,APL-2026-000031,2026-09-18 10:22:00,Review,Review Started,TM-04,Reviewer,,6
EVT-0000281,APL-2026-000032,2026-06-05 08:52:00,Intake,Appeal Received,TM-01,Intake Specialist,,1
EVT-0000282,APL-2026-000032,2026-06-08 16:52:00,Intake,Intake Logged,TM-01,Intake Specialist,,2
EVT-0000283,APL-2026-000032,2026-06-08 16:38:00,Validation,Validation Completed,TM-01,Intake Specialist,,3
EVT-0000284,APL-2026-000032,2026-06-08 13:45:00,Classification,Type Assigned,TM-01,Intake Supervisor,,4
EVT-0000285,APL-2026-000032,2026-06-09 08:38:00,Routing,Routed to Team,TM-01,Intake Supervisor,,5
EVT-0000286,APL-2026-000032,2026-06-11 13:00:00,Review,Review Started,TM-01,Reviewer,,6
EVT-0000287,APL-2026-000032,2026-06-15 09:00:00,Decision,Decision: Upheld,TM-01,Reviewer,,7
EVT-0000288,APL-2026-000032,2026-06-16 10:22:00,Closure,Case Closed,TM-01,Reporting Analyst,,8
EVT-0000289,APL-2026-000033,2026-06-26 13:30:00,Intake,Appeal Received,TM-04,Intake Specialist,,1
EVT-0000290,APL-2026-000033,2026-06-29 09:45:00,Intake,Intake Logged,TM-04,Intake Specialist,,2
EVT-0000291,APL-2026-000033,2026-06-29 15:45:00,Validation,Validation Completed,TM-04,Intake Specialist,,3
EVT-0000292,APL-2026-000033,2026-06-29 11:38:00,Classification,Type Assigned,TM-04,Intake Supervisor,,4
EVT-0000293,APL-2026-000033,2026-06-29 17:00:00,Routing,Routed to Team,TM-04,Intake Supervisor,,5
EVT-0000294,APL-2026-000033,2026-06-30 08:15:00,Review,Review Started,TM-04,Reviewer,,6
EVT-0000295,APL-2026-000033,2026-07-01 15:15:00,Decision,Decision: Upheld,TM-04,Reviewer,,7
EVT-0000296,APL-2026-000033,2026-07-02 10:38:00,Closure,Case Closed,TM-04,Reporting Analyst,,8
EVT-0000297,APL-2026-000034,2026-04-29 08:15:00,Intake,Appeal Received,TM-04,Intake Specialist,,1
EVT-0000298,APL-2026-000034,2026-04-29 11:15:00,Intake,Intake Logged,TM-04,Intake Specialist,,2
EVT-0000299,APL-2026-000034,2026-04-29 08:38:00,Validation,Validation Completed,TM-04,Intake Specialist,,3
EVT-0000300,APL-2026-000034,2026-04-29 17:52:00,Classification,Type Assigned,TM-04,Intake Supervisor,,4
EVT-0000301,APL-2026-000034,2026-04-29 12:00:00,Routing,Routed to Team,TM-04,Intake Supervisor,,5
EVT-0000302,APL-2026-000034,2026-04-29 10:52:00,Review,Review Started,TM-04,Reviewer,,6
EVT-0000303,APL-2026-000034,2026-05-04 15:52:00,Decision,Decision: Upheld,TM-04,Reviewer,,7
EVT-0000304,APL-2026-000034,2026-05-05 13:30:00,Closure,Case Closed,TM-04,Reporting Analyst,,8
EVT-0000305,APL-2026-000035,2026-08-08 08:38:00,Intake,Appeal Received,TM-01,Intake Specialist,,1
EVT-0000306,APL-2026-000035,2026-08-10 16:52:00,Intake,Intake Logged,TM-01,Intake Specialist,,2
EVT-0000307,APL-2026-000035,2026-08-10 14:52:00,Validation,Validation Completed,TM-01,Intake Specialist,,3
EVT-0000308,APL-2026-000035,2026-08-10 12:30:00,Classification,Type Assigned,TM-01,Intake Supervisor,,4
EVT-0000309,APL-2026-000035,2026-08-11 17:22:00,Routing,Routed to Team,TM-01,Intake Supervisor,,5
EVT-0000310,APL-2026-000035,2026-08-11 08:52:00,Review,Review Started,TM-01,Reviewer,,6
EVT-0000311,APL-2026-000035,2026-08-17 11:30:00,Decision,Decision: Upheld,TM-01,Reviewer,,7
EVT-0000312,APL-2026-000035,2026-08-17 12:38:00,Closure,Case Closed,TM-01,Reporting Analyst,,8
EVT-0000313,APL-2026-000036,2026-06-10 11:07:00,Intake,Appeal Received,TM-05,Intake Specialist,,1
EVT-0000314,APL-2026-000036,2026-06-11 15:07:00,Intake,Intake Logged,TM-05,Intake Specialist,,2
EVT-0000315,APL-2026-000036,2026-06-11 16:45:00,Validation,Validation Failed,TM-05,Intake Specialist,RC-02,3
EVT-0000316,APL-2026-000036,2026-06-11 14:22:00,Classification,Type Assigned,TM-05,Intake Supervisor,,4
EVT-0000317,APL-2026-000036,2026-06-11 08:15:00,Routing,Routed to Team,TM-05,Intake Supervisor,,5
EVT-0000318,APL-2026-000036,2026-06-16 17:30:00,Review,Review Started,TM-05,Reviewer,,6
EVT-0000319,APL-2026-000036,2026-06-17 11:15:00,Information Request,Information Requested,TM-05,Reviewer,RC-05,7
EVT-0000320,APL-2026-000036,2026-06-22 17:52:00,Information Request,Information Received,TM-05,Reviewer,RC-05,8
EVT-0000321,APL-2026-000036,2026-06-25 08:30:00,Decision,Decision: Upheld,TM-05,Reviewer,,9
EVT-0000322,APL-2026-000036,2026-06-25 08:38:00,Closure,Case Closed,TM-05,Reporting Analyst,,10
EVT-0000323,APL-2026-000037,2026-07-18 15:38:00,Intake,Appeal Received,TM-01,Intake Specialist,,1
EVT-0000324,APL-2026-000037,2026-07-18 15:30:00,Intake,Intake Logged,TM-01,Intake Specialist,,2
EVT-0000325,APL-2026-000037,2026-07-18 13:52:00,Validation,Validation Completed,TM-01,Intake Specialist,,3
EVT-0000326,APL-2026-000037,2026-07-18 16:15:00,Classification,Type Assigned,TM-01,Intake Supervisor,,4
EVT-0000327,APL-2026-000037,2026-07-23 11:45:00,Routing,Routed to Team,TM-01,Intake Supervisor,,5
EVT-0000328,APL-2026-000037,2026-07-23 16:45:00,Review,Review Started,TM-01,Reviewer,,6
EVT-0000329,APL-2026-000037,2026-08-04 12:22:00,Decision,Decision: Partially Overturned,TM-01,Reviewer,,7
EVT-0000330,APL-2026-000037,2026-08-05 13:52:00,Closure,Case Closed,TM-01,Reporting Analyst,,8
EVT-0000331,APL-2026-000038,2026-04-24 10:45:00,Intake,Appeal Received,TM-04,Intake Specialist,,1
EVT-0000332,APL-2026-000038,2026-04-27 10:52:00,Intake,Intake Logged,TM-04,Intake Specialist,,2
EVT-0000333,APL-2026-000038,2026-04-27 12:52:00,Validation,Validation Completed,TM-04,Intake Specialist,,3
EVT-0000334,APL-2026-000038,2026-04-27 11:15:00,Classification,Type Assigned,TM-04,Intake Supervisor,,4
EVT-0000335,APL-2026-000038,2026-04-28 13:07:00,Routing,Routed to Team,TM-04,Intake Supervisor,,5
EVT-0000336,APL-2026-000038,2026-04-29 17:15:00,Routing,Case Reassigned,TM-05,Intake Supervisor,RC-04,6
EVT-0000337,APL-2026-000038,2026-05-01 08:30:00,Review,Review Started,TM-05,Reviewer,,7
EVT-0000338,APL-2026-000038,2026-05-11 15:15:00,Decision,Decision: Upheld,TM-05,Reviewer,,8
EVT-0000339,APL-2026-000038,2026-05-18 10:38:00,Closure,Case Closed,TM-05,Reporting Analyst,,9
EVT-0000340,APL-2026-000039,2026-06-15 12:00:00,Intake,Appeal Received,TM-02,Intake Specialist,,1
EVT-0000341,APL-2026-000039,2026-06-15 13:38:00,Intake,Intake Logged,TM-02,Intake Specialist,,2
EVT-0000342,APL-2026-000039,2026-06-15 10:38:00,Validation,Validation Completed,TM-02,Intake Specialist,,3
EVT-0000343,APL-2026-000039,2026-06-15 11:52:00,Classification,Type Assigned,TM-02,Intake Supervisor,,4
EVT-0000344,APL-2026-000039,2026-06-16 12:38:00,Routing,Routed to Team,TM-02,Intake Supervisor,,5
EVT-0000345,APL-2026-000039,2026-06-17 10:00:00,Review,Review Started,TM-02,Reviewer,,6
EVT-0000346,APL-2026-000039,2026-06-24 16:22:00,Decision,Decision: Overturned,TM-02,Reviewer,,7
EVT-0000347,APL-2026-000039,2026-06-25 15:07:00,Closure,Case Closed,TM-02,Reporting Analyst,,8
EVT-0000348,APL-2026-000040,2026-09-27 15:22:00,Intake,Appeal Received,TM-02,Intake Specialist,,1
EVT-0000349,APL-2026-000040,2026-09-28 13:38:00,Intake,Intake Logged,TM-02,Intake Specialist,,2
EVT-0000350,APL-2026-000040,2026-09-28 17:15:00,Validation,Validation Completed,TM-02,Intake Specialist,,3
EVT-0000351,APL-2026-000040,2026-09-28 16:15:00,Classification,Type Assigned,TM-02,Intake Supervisor,,4
EVT-0000352,APL-2026-000040,2026-09-29 09:52:00,Routing,Routed to Team,TM-02,Intake Supervisor,,5
EVT-0000353,APL-2026-000041,2026-01-23 14:07:00,Intake,Appeal Received,TM-07,Intake Specialist,,1
EVT-0000354,APL-2026-000041,2026-01-26 14:00:00,Intake,Intake Logged,TM-07,Intake Specialist,,2
EVT-0000355,APL-2026-000041,2026-01-26 12:30:00,Validation,Validation Completed,TM-07,Intake Specialist,,3
EVT-0000356,APL-2026-000041,2026-01-26 16:15:00,Classification,Type Assigned,TM-07,Intake Supervisor,,4
EVT-0000357,APL-2026-000041,2026-01-27 08:30:00,Routing,Routed to Team,TM-07,Intake Supervisor,,5
EVT-0000358,APL-2026-000041,2026-01-27 15:52:00,Review,Review Started,TM-07,Reviewer,,6
EVT-0000359,APL-2026-000041,2026-01-28 09:38:00,Decision,Decision: Upheld,TM-07,Reviewer,,7
EVT-0000360,APL-2026-000041,2026-01-28 13:52:00,Closure,Case Closed,TM-07,Reporting Analyst,,8
EVT-0000361,APL-2026-000042,2026-09-09 10:22:00,Intake,Appeal Received,TM-07,Intake Specialist,,1
EVT-0000362,APL-2026-000042,2026-09-09 09:45:00,Intake,Intake Logged,TM-07,Intake Specialist,,2
EVT-0000363,APL-2026-000042,2026-09-09 12:22:00,Validation,Validation Failed,TM-07,Intake Specialist,RC-02,3
EVT-0000364,APL-2026-000042,2026-09-09 13:07:00,Classification,Type Assigned,TM-07,Intake Supervisor,,4
EVT-0000365,APL-2026-000042,2026-09-14 13:52:00,Routing,Routed to Team,TM-07,Intake Supervisor,,5
EVT-0000366,APL-2026-000042,2026-09-14 09:22:00,Routing,Routing Error Identified,TM-07,Intake Supervisor,RC-04,6
EVT-0000367,APL-2026-000042,2026-09-14 09:30:00,Review,Review Started,TM-06,Reviewer,,7
EVT-0000368,APL-2026-000042,2026-09-15 17:00:00,Routing,Case Reassigned,TM-06,Intake Supervisor,RC-04,8
EVT-0000369,APL-2026-000042,2026-09-15 08:07:00,Information Request,Information Requested,TM-06,Reviewer,RC-05,9
EVT-0000370,APL-2026-000043,2026-08-14 15:00:00,Intake,Appeal Received,TM-01,Intake Specialist,,1
EVT-0000371,APL-2026-000043,2026-08-14 10:45:00,Intake,Intake Logged,TM-01,Intake Specialist,,2
EVT-0000372,APL-2026-000043,2026-08-14 11:38:00,Validation,Validation Completed,TM-01,Intake Specialist,,3
EVT-0000373,APL-2026-000043,2026-08-14 13:38:00,Classification,Type Assigned,TM-01,Intake Supervisor,,4
EVT-0000374,APL-2026-000043,2026-08-17 12:22:00,Routing,Routed to Team,TM-01,Intake Supervisor,,5
EVT-0000375,APL-2026-000043,2026-08-19 12:30:00,Review,Review Started,TM-01,Reviewer,,6
EVT-0000376,APL-2026-000043,2026-08-21 14:45:00,Decision,Decision: Upheld,TM-01,Reviewer,,7
EVT-0000377,APL-2026-000043,2026-08-21 09:00:00,Closure,Case Closed,TM-01,Reporting Analyst,,8
EVT-0000378,APL-2026-000044,2026-09-21 17:07:00,Intake,Appeal Received,TM-04,Intake Specialist,,1
EVT-0000379,APL-2026-000044,2026-09-23 13:22:00,Intake,Intake Logged,TM-04,Intake Specialist,,2
EVT-0000380,APL-2026-000044,2026-09-23 08:38:00,Validation,Validation Failed,TM-04,Intake Specialist,RC-02,3
EVT-0000381,APL-2026-000044,2026-09-23 11:52:00,Classification,Type Assigned,TM-04,Intake Supervisor,,4
EVT-0000382,APL-2026-000044,2026-09-24 11:00:00,Routing,Routed to Team,TM-04,Intake Supervisor,,5
EVT-0000383,APL-2026-000044,2026-09-25 10:22:00,Review,Review Started,TM-04,Reviewer,,6
EVT-0000384,APL-2026-000044,2026-09-30 08:52:00,Decision,Decision: Overturned,TM-04,Reviewer,,7
EVT-0000385,APL-2026-000044,2026-09-30 17:38:00,Closure,Case Closed,TM-04,Reporting Analyst,,8
EVT-0000386,APL-2026-000045,2026-04-27 08:22:00,Intake,Appeal Received,TM-04,Intake Specialist,,1
EVT-0000387,APL-2026-000045,2026-04-28 12:22:00,Intake,Intake Logged,TM-04,Intake Specialist,,2
EVT-0000388,APL-2026-000045,2026-04-28 13:07:00,Validation,Validation Failed,TM-04,Intake Specialist,RC-02,3
EVT-0000389,APL-2026-000045,2026-04-28 15:07:00,Classification,Type Assigned,TM-04,Intake Supervisor,,4
EVT-0000390,APL-2026-000045,2026-04-29 10:22:00,Routing,Routed to Team,TM-04,Intake Supervisor,,5
EVT-0000391,APL-2026-000045,2026-04-30 15:38:00,Review,Review Started,TM-04,Reviewer,,6
EVT-0000392,APL-2026-000045,2026-05-01 09:22:00,Information Request,Information Requested,TM-04,Reviewer,RC-05,7
EVT-0000393,APL-2026-000045,2026-05-15 10:15:00,Information Request,Information Received,TM-04,Reviewer,RC-05,8
EVT-0000394,APL-2026-000045,2026-05-18 16:00:00,Decision,Decision: Upheld,TM-04,Reviewer,,9
EVT-0000395,APL-2026-000045,2026-05-18 16:22:00,Closure,Case Closed,TM-04,Reporting Analyst,,10
EVT-0000396,APL-2026-000046,2026-01-30 12:15:00,Intake,Appeal Received,TM-04,Intake Specialist,,1
EVT-0000397,APL-2026-000046,2026-01-30 17:22:00,Intake,Intake Logged,TM-04,Intake Specialist,,2
EVT-0000398,APL-2026-000046,2026-01-30 09:07:00,Validation,Validation Completed,TM-04,Intake Specialist,,3
EVT-0000399,APL-2026-000046,2026-01-30 13:38:00,Classification,Type Assigned,TM-04,Intake Supervisor,,4
EVT-0000400,APL-2026-000046,2026-01-30 13:15:00,Routing,Routed to Team,TM-04,Intake Supervisor,,5
EVT-0000401,APL-2026-000046,2026-02-03 10:22:00,Review,Review Started,TM-04,Reviewer,,6
EVT-0000402,APL-2026-000046,2026-02-13 14:15:00,Decision,Decision: Upheld,TM-04,Reviewer,,7
EVT-0000403,APL-2026-000046,2026-02-20 09:45:00,Closure,Case Closed,TM-04,Reporting Analyst,,8
EVT-0000404,APL-2026-000047,2026-07-15 12:38:00,Intake,Appeal Received,TM-01,Intake Specialist,,1
EVT-0000405,APL-2026-000047,2026-07-16 12:00:00,Intake,Intake Logged,TM-01,Intake Specialist,,2
EVT-0000406,APL-2026-000047,2026-07-16 08:15:00,Validation,Validation Completed,TM-01,Intake Specialist,,3
EVT-0000407,APL-2026-000047,2026-07-16 17:00:00,Classification,Type Assigned,TM-01,Intake Supervisor,,4
EVT-0000408,APL-2026-000047,2026-07-17 15:07:00,Routing,Routed to Team,TM-01,Intake Supervisor,,5
EVT-0000409,APL-2026-000047,2026-07-20 14:52:00,Review,Review Started,TM-01,Reviewer,,6
EVT-0000410,APL-2026-000047,2026-07-23 14:38:00,Decision,Decision: Upheld,TM-01,Reviewer,,7
EVT-0000411,APL-2026-000047,2026-07-24 14:22:00,Closure,Case Closed,TM-01,Reporting Analyst,,8
EVT-0000412,APL-2026-000048,2026-03-06 14:30:00,Intake,Appeal Received,TM-07,Intake Specialist,,1
EVT-0000413,APL-2026-000048,2026-03-10 13:15:00,Intake,Intake Logged,TM-07,Intake Specialist,,2
EVT-0000414,APL-2026-000048,2026-03-10 16:00:00,Validation,Validation Failed,TM-07,Intake Specialist,RC-02,3
EVT-0000415,APL-2026-000048,2026-03-10 10:22:00,Classification,Type Assigned,TM-07,Intake Supervisor,,4
EVT-0000416,APL-2026-000048,2026-03-12 13:00:00,Routing,Routed to Team,TM-07,Intake Supervisor,,5
EVT-0000417,APL-2026-000048,2026-03-16 12:38:00,Review,Review Started,TM-07,Reviewer,,6
EVT-0000418,APL-2026-000048,2026-03-17 15:15:00,Information Request,Information Requested,TM-07,Reviewer,RC-05,7
EVT-0000419,APL-2026-000048,2026-03-23 11:45:00,Escalation,Escalated,TM-06,Clinical Review Lead,RC-14,8
EVT-0000420,APL-2026-000048,2026-03-24 10:15:00,Information Request,Information Received,TM-07,Reviewer,RC-05,9
EVT-0000421,APL-2026-000048,2026-04-03 12:38:00,Decision,Decision: Upheld,TM-07,Reviewer,,10
EVT-0000422,APL-2026-000048,2026-04-03 09:30:00,Closure,Case Closed,TM-07,Reporting Analyst,,11
EVT-0000423,APL-2026-000049,2026-09-30 13:00:00,Intake,Appeal Received,TM-07,Intake Specialist,,1
EVT-0000424,APL-2026-000049,2026-09-30 12:52:00,Intake,Intake Logged,TM-07,Intake Specialist,,2
EVT-0000425,APL-2026-000049,2026-09-30 08:30:00,Validation,Validation Completed,TM-07,Intake Specialist,,3
EVT-0000426,APL-2026-000049,2026-09-30 09:07:00,Classification,Type Assigned,TM-07,Intake Supervisor,,4
EVT-0000427,APL-2026-000049,2026-09-30 14:38:00,Routing,Routed to Team,TM-07,Intake Supervisor,,5
EVT-0000428,APL-2026-000050,2026-06-07 09:07:00,Intake,Appeal Received,TM-01,Intake Specialist,,1
EVT-0000429,APL-2026-000050,2026-06-07 13:22:00,Intake,Intake Logged,TM-01,Intake Specialist,,2
EVT-0000430,APL-2026-000050,2026-06-07 17:45:00,Validation,Validation Completed,TM-01,Intake Specialist,,3
EVT-0000431,APL-2026-000050,2026-06-07 14:30:00,Classification,Type Assigned,TM-01,Intake Supervisor,,4
EVT-0000432,APL-2026-000050,2026-06-07 16:38:00,Routing,Routed to Team,TM-01,Intake Supervisor,,5
EVT-0000433,APL-2026-000050,2026-06-10 11:45:00,Review,Review Started,TM-01,Reviewer,,6
EVT-0000434,APL-2026-000050,2026-06-12 15:52:00,Decision,Decision: Overturned,TM-01,Reviewer,,7
EVT-0000435,APL-2026-000050,2026-06-16 13:22:00,Closure,Case Closed,TM-01,Reporting Analyst,,8
EVT-0000436,APL-2026-000051,2026-04-12 17:52:00,Intake,Appeal Received,TM-01,Intake Specialist,,1
EVT-0000437,APL-2026-000051,2026-04-13 08:30:00,Intake,Intake Logged,TM-01,Intake Specialist,,2
EVT-0000438,APL-2026-000051,2026-04-13 09:38:00,Validation,Validation Completed,TM-01,Intake Specialist,,3
EVT-0000439,APL-2026-000051,2026-04-13 10:15:00,Classification,Type Assigned,TM-01,Intake Supervisor,,4
EVT-0000440,APL-2026-000051,2026-04-13 10:07:00,Routing,Routed to Team,TM-01,Intake Supervisor,,5
EVT-0000441,APL-2026-000051,2026-04-14 17:00:00,Review,Review Started,TM-01,Reviewer,,6
EVT-0000442,APL-2026-000051,2026-04-23 09:45:00,Decision,Decision: Upheld,TM-01,Reviewer,,7
EVT-0000443,APL-2026-000051,2026-04-27 09:07:00,Closure,Case Closed,TM-01,Reporting Analyst,,8
EVT-0000444,APL-2026-000052,2026-09-18 08:22:00,Intake,Appeal Received,TM-03,Intake Specialist,,1
EVT-0000445,APL-2026-000052,2026-09-21 13:22:00,Intake,Intake Logged,TM-03,Intake Specialist,,2
EVT-0000446,APL-2026-000052,2026-09-21 16:45:00,Validation,Validation Completed,TM-03,Intake Specialist,,3
EVT-0000447,APL-2026-000052,2026-09-21 11:52:00,Classification,Type Assigned,TM-03,Intake Supervisor,,4
EVT-0000448,APL-2026-000052,2026-09-23 16:00:00,Routing,Routed to Team,TM-03,Intake Supervisor,,5
EVT-0000449,APL-2026-000052,2026-09-24 08:52:00,Review,Review Started,TM-03,Reviewer,,6
EVT-0000450,APL-2026-000052,2026-09-28 16:22:00,Review,Rework Started,TM-03,Reviewer,RC-01,7
EVT-0000451,APL-2026-000053,2026-02-25 15:52:00,Intake,Appeal Received,TM-04,Intake Specialist,,1
EVT-0000452,APL-2026-000053,2026-02-26 14:38:00,Intake,Intake Logged,TM-04,Intake Specialist,,2
EVT-0000453,APL-2026-000053,2026-02-26 15:15:00,Validation,Validation Completed,TM-04,Intake Specialist,,3
EVT-0000454,APL-2026-000053,2026-02-26 15:30:00,Classification,Type Assigned,TM-04,Intake Supervisor,,4
